,Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Parent_Trap,Is_Satellite,Mos_WNV_Prob,Trap_Ever_Wnv,Num_Years_Trap_WNV_Detection,Max_One_Year_Trap_WNV_Detections,Total_Train_Trap_WNV_Detections,Trap_WNV_Prob,NumMos_3ob_avg,Trap_Species_WNV_Prob,Trap_Species_Mos_Mean,Trap_Species_Mos_Median,Trap_Species_Mos_25percent,Trap_Species_Mos_75percent,Trap_Mos_Mean,Trap_Mos_Median,Trap_Mos_25percent,Trap_Mos_75percent,Species_Mos_Mean,Species_Mos_Median,Species_Mos_25percent,Species_Mos_75percent,Species_Obs_Proportion
2080,2013-08-01,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,3.0,0.0,2013.0,T035,0.0,0.058808,1.0,2,2.0,3.0,0.0416666666667,1793.0,0.03125,5.09375,4.0,3.0,6.0,4.29166666667,3.0,1.0,6.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2081,2013-08-15,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,18.0,0.0,2013.0,T035,0.0,0.058808,1.0,2,2.0,3.0,0.0416666666667,1775.33333333,0.03125,5.09375,4.0,3.0,6.0,4.29166666667,3.0,1.0,6.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2082,2013-08-22,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,4.0,0.0,2013.0,T035,0.0,0.058808,1.0,2,2.0,3.0,0.0416666666667,1381.33333333,0.03125,5.09375,4.0,3.0,6.0,4.29166666667,3.0,1.0,6.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2083,2013-08-29,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,6.0,0.0,2013.0,T035,0.0,0.058808,1.0,2,2.0,3.0,0.0416666666667,1210.33333333,0.03125,5.09375,4.0,3.0,6.0,4.29166666667,3.0,1.0,6.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2084,2013-09-12,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,6.0,0.0,2013.0,T035,0.0,0.058808,1.0,2,2.0,3.0,0.0416666666667,1291.66666667,0.03125,5.09375,4.0,3.0,6.0,4.29166666667,3.0,1.0,6.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2085,2013-09-19,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,19.0,0.0,2013.0,T035,0.0,0.058808,1.0,2,2.0,3.0,0.0416666666667,897.333333333,0.03125,5.09375,4.0,3.0,6.0,4.29166666667,3.0,1.0,6.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2086,2013-09-26,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,6.0,1.0,2013.0,T035,0.0,0.058808,1.0,2,2.0,3.0,0.0416666666667,613.666666667,0.03125,5.09375,4.0,3.0,6.0,4.29166666667,3.0,1.0,6.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2087,2007-07-11,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,2.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,311.666666667,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2088,2007-07-18,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,1.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,489.333333333,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2089,2007-08-01,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,4.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,1490.33333333,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2090,2007-08-07,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,2.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,812.0,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2091,2007-08-15,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,5.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,1166.0,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2092,2007-08-21,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,4.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,533.0,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2093,2007-08-24,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,1.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,810.333333333,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2094,2007-09-24,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,5.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,406.333333333,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2095,2007-10-04,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,2.0,0.0,2007.0,T036,0.0,0.058808,1.0,1,1.0,1.0,0.0454545454545,474.333333333,0.0,2.88888888889,2.0,2.0,4.0,2.36363636364,2.0,1.0,3.75,17.3204391009,5.0,2.0,14.0,0.490732306963
2096,2007-07-11,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,311.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2097,2007-07-18,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,489.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2098,2007-07-27,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,618.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2099,2007-08-01,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1490.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2100,2007-08-07,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,18.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,812.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2101,2007-08-15,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,20.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1166.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2102,2007-08-21,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,28.0,1.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,533.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2103,2007-08-24,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,9.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,810.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2104,2007-09-04,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,605.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2105,2007-09-12,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,486.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2106,2007-09-18,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,492.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2107,2007-10-04,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,33.0,0.0,2007.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,474.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2108,2009-06-02,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,6.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,187.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2109,2009-06-05,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,241.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2110,2009-06-26,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1013.66666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2111,2009-07-06,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,619.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2112,2009-07-17,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,3.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1089.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2113,2009-07-24,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1141.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2114,2009-07-31,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,935.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2115,2009-08-13,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,612.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2116,2009-09-14,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,221.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2117,2009-09-17,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,372.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2118,2009-09-25,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,4.0,0.0,2009.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,545.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2119,2011-06-17,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,4.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,167.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2120,2011-06-24,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,224.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2121,2011-07-11,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,4.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,769.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2122,2011-07-15,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1233.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2123,2011-07-25,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,7.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1412.66666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2124,2011-07-29,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1414.66666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2125,2011-08-12,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,760.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2126,2011-08-26,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,418.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2127,2011-09-01,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,300.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2128,2011-09-12,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,3.0,1.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,350.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2129,2011-09-23,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1.0,0.0,2011.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,530.333333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2130,2013-07-12,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,4.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1172.66666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2131,2013-07-19,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,7.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1665.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2132,2013-07-25,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,4.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1764.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2133,2013-08-01,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,3.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1793.0,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2134,2013-08-08,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,24.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1766.66666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2135,2013-08-15,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,2.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1775.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2136,2013-08-22,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,4.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1381.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2137,2013-08-29,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,19.0,1.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,1210.33333333,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2138,2013-09-26,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,8.0,0.0,2013.0,T039,0.0,0.058808,1.0,3,2.0,4.0,0.05,613.666666667,0.0697674418605,5.67441860465,2.0,1.0,5.0,5.05,2.0,1.0,4.25,17.3204391009,5.0,2.0,14.0,0.490732306963
2139,2007-07-11,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,1.0,0.0,2007.0,T060,0.0,0.058808,0.0,0,0.0,0.0,0.0,311.666666667,0.0,1.6,1.0,1.0,2.0,1.64285714286,1.5,1.0,2.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2140,2007-08-01,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,3.0,0.0,2007.0,T060,0.0,0.058808,0.0,0,0.0,0.0,0.0,1490.33333333,0.0,1.6,1.0,1.0,2.0,1.64285714286,1.5,1.0,2.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2141,2007-08-07,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,1.0,0.0,2007.0,T060,0.0,0.058808,0.0,0,0.0,0.0,0.0,812.0,0.0,1.6,1.0,1.0,2.0,1.64285714286,1.5,1.0,2.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2142,2007-08-21,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,1.0,0.0,2007.0,T060,0.0,0.058808,0.0,0,0.0,0.0,0.0,533.0,0.0,1.6,1.0,1.0,2.0,1.64285714286,1.5,1.0,2.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2143,2007-09-18,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,2.0,0.0,2007.0,T060,0.0,0.058808,0.0,0,0.0,0.0,0.0,492.0,0.0,1.6,1.0,1.0,2.0,1.64285714286,1.5,1.0,2.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2144,2007-07-11,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,3.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,311.666666667,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2145,2007-07-18,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,489.333333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2146,2007-07-27,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,3.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,618.0,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2147,2007-08-01,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,24.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,1490.33333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2148,2007-08-07,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,13.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,812.0,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2149,2007-08-15,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,16.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,1166.0,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2150,2007-08-21,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,13.0,1.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,533.0,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2151,2007-08-24,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,3.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,810.333333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2152,2007-09-04,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,4.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,605.333333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2153,2007-09-12,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,9.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,486.0,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2154,2007-09-24,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,15.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,406.333333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2155,2007-10-04,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8.0,0.0,2007.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,474.333333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2156,2009-06-02,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,187.666666667,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2157,2009-06-12,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,1.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,308.333333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2158,2009-06-19,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,1.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,397.333333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2159,2009-07-06,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,619.0,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2160,2009-07-10,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,3.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,684.666666667,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2161,2009-07-17,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,1089.33333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2162,2009-07-24,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,3.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,1141.33333333,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
2163,2009-08-25,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2.0,0.0,2009.0,T061,0.0,0.058808,1.0,2,4.0,8.0,0.0792079207921,527.666666667,0.0666666666667,8.02222222222,4.0,2.0,12.0,8.31683168317,4.0,2.0,12.0,17.3204391009,5.0,2.0,14.0,0.490732306963
