,Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Parent_Trap,Is_Satellite,Mos_WNV_Prob,Trap_Ever_Wnv,Num_Years_Trap_WNV_Detection,Max_One_Year_Trap_WNV_Detections,Total_Train_Trap_WNV_Detections,Trap_WNV_Prob,NumMos_3ob_avg,Trap_Species_WNV_Prob
1148,2007-08-22,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,3.0,0.0,2007.0,T162,0.0,0.058808,1.0,1,1.0,1.0,0.05,751.666666667,0.0
1149,2007-08-24,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,4.0,0.0,2007.0,T162,0.0,0.058808,1.0,1,1.0,1.0,0.05,810.333333333,0.0
1150,2007-09-12,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,3.0,0.0,2007.0,T162,0.0,0.058808,1.0,1,1.0,1.0,0.05,486.0,0.0
1151,2007-09-24,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,2.0,0.0,2007.0,T162,0.0,0.058808,1.0,1,1.0,1.0,0.05,406.333333333,0.0
1152,2007-10-04,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,4.0,0.0,2007.0,T162,0.0,0.058808,1.0,1,1.0,1.0,0.05,474.333333333,0.0
1153,2007-06-05,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,2.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,19.0,0.0588235294118
1154,2007-07-02,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,2.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,75.0,0.0588235294118
1155,2007-07-11,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,311.666666667,0.0588235294118
1156,2007-07-18,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,489.333333333,0.0588235294118
1157,2007-07-27,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,618.0,0.0588235294118
1158,2007-08-01,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,12.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1490.33333333,0.0588235294118
1159,2007-08-07,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,13.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,812.0,0.0588235294118
1160,2007-08-15,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,7.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1166.0,0.0588235294118
1161,2007-08-21,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,4.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,533.0,0.0588235294118
1162,2007-08-24,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,6.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,810.333333333,0.0588235294118
1163,2007-09-24,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,7.0,0.0,2007.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,406.333333333,0.0588235294118
1164,2009-06-05,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,2.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,241.333333333,0.0588235294118
1165,2009-06-19,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,15.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,397.333333333,0.0588235294118
1166,2009-07-10,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,16.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,684.666666667,0.0588235294118
1167,2009-07-17,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,30.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1089.33333333,0.0588235294118
1168,2009-07-24,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,19.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1141.33333333,0.0588235294118
1169,2009-08-07,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,6.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,818.666666667,0.0588235294118
1170,2009-08-13,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,4.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,612.333333333,0.0588235294118
1171,2009-08-25,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,527.666666667,0.0588235294118
1172,2009-09-14,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,17.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,221.666666667,0.0588235294118
1173,2009-09-17,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,11.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,372.666666667,0.0588235294118
1174,2009-09-25,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,10.0,0.0,2009.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,545.333333333,0.0588235294118
1175,2011-06-17,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,15.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,167.666666667,0.0588235294118
1176,2011-07-11,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,769.666666667,0.0588235294118
1177,2011-07-15,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,2.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1233.33333333,0.0588235294118
1178,2011-07-25,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,5.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1412.66666667,0.0588235294118
1179,2011-07-29,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1414.66666667,0.0588235294118
1180,2011-08-05,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,1109.33333333,0.0588235294118
1181,2011-08-19,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,552.0,0.0588235294118
1182,2011-08-26,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,418.333333333,0.0588235294118
1183,2011-09-12,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,6.0,1.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,350.333333333,0.0588235294118
1184,2011-09-16,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,9.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,438.0,0.0588235294118
1185,2011-09-23,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,18.0,1.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,530.333333333,0.0588235294118
1186,2011-09-30,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,3.0,0.0,2011.0,T218,0.0,0.058808,1.0,1,2.0,2.0,0.0277777777778,399.333333333,0.0588235294118
1187,2007-06-05,CULEX RESTUANS,T009,41.981964,-87.812827,2.0,0.0,2007.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,61.0,0.0
1188,2007-07-02,CULEX RESTUANS,T009,41.981964,-87.812827,2.0,0.0,2007.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,97.6666666667,0.0
1189,2007-07-11,CULEX RESTUANS,T009,41.981964,-87.812827,14.0,0.0,2007.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,129.666666667,0.0
1190,2007-07-27,CULEX RESTUANS,T009,41.981964,-87.812827,1.0,0.0,2007.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,43.0,0.0
1191,2007-08-01,CULEX RESTUANS,T009,41.981964,-87.812827,2.0,0.0,2007.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,233.0,0.0
1192,2007-08-07,CULEX RESTUANS,T009,41.981964,-87.812827,1.0,0.0,2007.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,246.333333333,0.0
1193,2007-08-24,CULEX RESTUANS,T009,41.981964,-87.812827,3.0,0.0,2007.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,12.6666666667,0.0
1194,2009-05-28,CULEX RESTUANS,T009,41.992478,-87.862995,1.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,30.3333333333,0.0
1195,2009-06-12,CULEX RESTUANS,T009,41.992478,-87.862995,12.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,269.0,0.0
1196,2009-06-26,CULEX RESTUANS,T009,41.992478,-87.862995,6.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,197.333333333,0.0
1197,2009-07-06,CULEX RESTUANS,T009,41.992478,-87.862995,9.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,166.0,0.0
1198,2009-07-17,CULEX RESTUANS,T009,41.992478,-87.862995,10.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,288.0,0.0
1199,2009-07-24,CULEX RESTUANS,T009,41.992478,-87.862995,15.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,305.666666667,0.0
1200,2009-08-25,CULEX RESTUANS,T009,41.992478,-87.862995,6.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,147.666666667,0.0
1201,2009-09-25,CULEX RESTUANS,T009,41.992478,-87.862995,1.0,0.0,2009.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,68.0,0.0
1202,2011-06-17,CULEX RESTUANS,T009,41.992478,-87.862995,4.0,0.0,2011.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,293.0,0.0
1203,2011-07-11,CULEX RESTUANS,T009,41.992478,-87.862995,3.0,0.0,2011.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,817.666666667,0.0
1204,2011-07-15,CULEX RESTUANS,T009,41.992478,-87.862995,1.0,0.0,2011.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,884.0,0.0
1205,2011-08-05,CULEX RESTUANS,T009,41.992478,-87.862995,2.0,0.0,2011.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,343.0,0.0
1206,2013-06-07,CULEX RESTUANS,T009,41.992478,-87.862995,11.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,139.333333333,0.0
1207,2013-06-14,CULEX RESTUANS,T009,41.992478,-87.862995,32.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,490.666666667,0.0
1208,2013-06-21,CULEX RESTUANS,T009,41.992478,-87.862995,32.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,779.333333333,0.0
1209,2013-06-27,CULEX RESTUANS,T009,41.992478,-87.862995,3.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,748.333333333,0.0
1210,2013-07-08,CULEX RESTUANS,T009,41.992478,-87.862995,96.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,514.666666667,0.0
1211,2013-07-12,CULEX RESTUANS,T009,41.992478,-87.862995,171.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,1343.66666667,0.0
1212,2013-07-19,CULEX RESTUANS,T009,41.992478,-87.862995,2.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,1929.0,0.0
1213,2013-07-25,CULEX RESTUANS,T009,41.992478,-87.862995,67.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,1862.0,0.0
1214,2013-08-01,CULEX RESTUANS,T009,41.992478,-87.862995,3.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,1089.33333333,0.0
1215,2013-08-15,CULEX RESTUANS,T009,41.992478,-87.862995,2.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,317.333333333,0.0
1216,2013-08-22,CULEX RESTUANS,T009,41.992478,-87.862995,12.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,261.666666667,0.0
1217,2013-09-26,CULEX RESTUANS,T009,41.992478,-87.862995,1.0,0.0,2013.0,T009,0.0,0.020059,1.0,3,4.0,8.0,0.0833333333333,42.3333333333,0.0
1218,2007-06-05,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2007.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,61.0,0.0
1219,2007-06-26,CULEX RESTUANS,T011,41.944869,-87.832763,4.0,0.0,2007.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,86.6666666667,0.0
1220,2007-07-11,CULEX RESTUANS,T011,41.944869,-87.832763,3.0,0.0,2007.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,129.666666667,0.0
1221,2007-07-18,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2007.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,165.333333333,0.0
1222,2007-07-27,CULEX RESTUANS,T011,41.944869,-87.832763,5.0,0.0,2007.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,43.0,0.0
1223,2007-08-01,CULEX RESTUANS,T011,41.944869,-87.832763,2.0,0.0,2007.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,233.0,0.0
1224,2007-08-07,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2007.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,246.333333333,0.0
1225,2009-06-05,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,165.666666667,0.0
1226,2009-06-12,CULEX RESTUANS,T011,41.944869,-87.832763,44.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,269.0,0.0
1227,2009-06-19,CULEX RESTUANS,T011,41.944869,-87.832763,4.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,317.0,0.0
1228,2009-06-26,CULEX RESTUANS,T011,41.944869,-87.832763,6.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,197.333333333,0.0
1229,2009-07-06,CULEX RESTUANS,T011,41.944869,-87.832763,10.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,166.0,0.0
1230,2009-07-10,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,165.333333333,0.0
1231,2009-07-17,CULEX RESTUANS,T011,41.944869,-87.832763,3.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,288.0,0.0
1232,2009-07-24,CULEX RESTUANS,T011,41.944869,-87.832763,7.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,305.666666667,0.0
1233,2009-07-31,CULEX RESTUANS,T011,41.944869,-87.832763,2.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,284.666666667,0.0
1234,2009-08-07,CULEX RESTUANS,T011,41.944869,-87.832763,2.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,274.666666667,0.0
1235,2009-08-25,CULEX RESTUANS,T011,41.944869,-87.832763,17.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,147.666666667,0.0
1236,2009-09-14,CULEX RESTUANS,T011,41.944869,-87.832763,3.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,44.6666666667,0.0
1237,2009-09-25,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2009.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,68.0,0.0
1238,2011-06-17,CULEX RESTUANS,T011,41.944869,-87.832763,2.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,293.0,0.0
1239,2011-06-24,CULEX RESTUANS,T011,41.944869,-87.832763,9.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,456.0,0.0
1240,2011-07-11,CULEX RESTUANS,T011,41.944869,-87.832763,77.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,817.666666667,0.0
1241,2011-07-15,CULEX RESTUANS,T011,41.944869,-87.832763,9.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,884.0,0.0
1242,2011-07-25,CULEX RESTUANS,T011,41.944869,-87.832763,2.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,822.666666667,0.0
1243,2011-07-29,CULEX RESTUANS,T011,41.944869,-87.832763,15.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,531.0,0.0
1244,2011-08-05,CULEX RESTUANS,T011,41.944869,-87.832763,2.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,343.0,0.0
1245,2011-08-19,CULEX RESTUANS,T011,41.944869,-87.832763,2.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,128.333333333,0.0
1246,2011-09-01,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,78.6666666667,0.0
1247,2011-09-23,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2011.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,148.333333333,0.0
1248,2013-06-21,CULEX RESTUANS,T011,41.944869,-87.832763,6.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,779.333333333,0.0
1249,2013-06-27,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,748.333333333,0.0
1250,2013-07-08,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,514.666666667,0.0
1251,2013-07-12,CULEX RESTUANS,T011,41.944869,-87.832763,3.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,1343.66666667,0.0
1252,2013-07-19,CULEX RESTUANS,T011,41.944869,-87.832763,18.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,1929.0,0.0
1253,2013-07-25,CULEX RESTUANS,T011,41.944869,-87.832763,4.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,1862.0,0.0
1254,2013-08-15,CULEX RESTUANS,T011,41.944869,-87.832763,13.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,317.333333333,0.0
1255,2013-09-06,CULEX RESTUANS,T011,41.944869,-87.832763,1.0,0.0,2013.0,T011,0.0,0.020059,1.0,3,7.0,11.0,0.088,104.0,0.0
1256,2007-06-05,CULEX RESTUANS,T016,42.011601,-87.811506,1.0,0.0,2007.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,61.0,0.0
1257,2007-06-26,CULEX RESTUANS,T016,42.011601,-87.811506,2.0,0.0,2007.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,86.6666666667,0.0
1258,2007-07-02,CULEX RESTUANS,T016,42.011601,-87.811506,1.0,0.0,2007.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,97.6666666667,0.0
1259,2007-07-11,CULEX RESTUANS,T016,42.011601,-87.811506,12.0,0.0,2007.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,129.666666667,0.0
1260,2007-07-18,CULEX RESTUANS,T016,42.011601,-87.811506,7.0,0.0,2007.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,165.333333333,0.0
1261,2007-08-01,CULEX RESTUANS,T016,42.011601,-87.811506,1.0,0.0,2007.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,233.0,0.0
1262,2009-06-02,CULEX RESTUANS,T016,42.011601,-87.811506,8.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,132.666666667,0.0
1263,2009-06-12,CULEX RESTUANS,T016,42.011601,-87.811506,63.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,269.0,0.0
1264,2009-06-19,CULEX RESTUANS,T016,42.011601,-87.811506,2.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,317.0,0.0
1265,2009-06-26,CULEX RESTUANS,T016,42.011601,-87.811506,16.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,197.333333333,0.0
1266,2009-07-06,CULEX RESTUANS,T016,42.011601,-87.811506,16.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,166.0,0.0
1267,2009-07-10,CULEX RESTUANS,T016,42.011601,-87.811506,5.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,165.333333333,0.0
1268,2009-07-17,CULEX RESTUANS,T016,42.011601,-87.811506,1.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,288.0,0.0
1269,2009-07-24,CULEX RESTUANS,T016,42.011601,-87.811506,1.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,305.666666667,0.0
1270,2009-07-31,CULEX RESTUANS,T016,42.011601,-87.811506,1.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,284.666666667,0.0
1271,2009-09-17,CULEX RESTUANS,T016,42.011601,-87.811506,1.0,0.0,2009.0,T016,0.0,0.020059,1.0,1,5.0,5.0,0.0892857142857,67.3333333333,0.0
1272,2007-06-05,CULEX RESTUANS,T019,41.94983,-87.698457,1.0,0.0,2007.0,T019,0.0,0.020059,0.0,0,0.0,0.0,0.0,61.0,0.0
1273,2007-06-26,CULEX RESTUANS,T019,41.94983,-87.698457,1.0,0.0,2007.0,T019,0.0,0.020059,0.0,0,0.0,0.0,0.0,86.6666666667,0.0
1274,2007-07-02,CULEX RESTUANS,T019,41.94983,-87.698457,1.0,0.0,2007.0,T019,0.0,0.020059,0.0,0,0.0,0.0,0.0,97.6666666667,0.0
1275,2007-07-18,CULEX RESTUANS,T019,41.94983,-87.698457,2.0,0.0,2007.0,T019,0.0,0.020059,0.0,0,0.0,0.0,0.0,165.333333333,0.0
1276,2007-08-01,CULEX RESTUANS,T019,41.94983,-87.698457,1.0,0.0,2007.0,T019,0.0,0.020059,0.0,0,0.0,0.0,0.0,233.0,0.0
1277,2007-06-05,CULEX RESTUANS,T025,41.979243,-87.750938,1.0,0.0,2007.0,T025,0.0,0.020059,0.0,0,0.0,0.0,0.0,61.0,0.0
1278,2007-07-11,CULEX RESTUANS,T025,41.979243,-87.750938,2.0,0.0,2007.0,T025,0.0,0.020059,0.0,0,0.0,0.0,0.0,129.666666667,0.0
1279,2007-08-01,CULEX RESTUANS,T025,41.979243,-87.750938,1.0,0.0,2007.0,T025,0.0,0.020059,0.0,0,0.0,0.0,0.0,233.0,0.0
1280,2007-06-05,CULEX RESTUANS,T028,41.986921,-87.689778,2.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,61.0,0.0243902439024
1281,2007-06-26,CULEX RESTUANS,T028,41.986921,-87.689778,9.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,86.6666666667,0.0243902439024
1282,2007-06-29,CULEX RESTUANS,T028,41.986921,-87.689778,1.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,95.3333333333,0.0243902439024
1283,2007-07-02,CULEX RESTUANS,T028,41.986921,-87.689778,5.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,97.6666666667,0.0243902439024
1284,2007-07-11,CULEX RESTUANS,T028,41.986921,-87.689778,2.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,129.666666667,0.0243902439024
1285,2007-07-18,CULEX RESTUANS,T028,41.986921,-87.689778,3.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,165.333333333,0.0243902439024
1286,2007-07-27,CULEX RESTUANS,T028,41.986921,-87.689778,2.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,43.0,0.0243902439024
1287,2007-08-21,CULEX RESTUANS,T028,41.986921,-87.689778,2.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,30.3333333333,0.0243902439024
1288,2007-09-18,CULEX RESTUANS,T028,41.986921,-87.689778,3.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,4.0,0.0243902439024
1289,2007-09-24,CULEX RESTUANS,T028,41.986921,-87.689778,1.0,0.0,2007.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,5.66666666667,0.0243902439024
1290,2009-06-02,CULEX RESTUANS,T028,41.986921,-87.689778,4.0,0.0,2009.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,132.666666667,0.0243902439024
1291,2009-06-05,CULEX RESTUANS,T028,41.986921,-87.689778,1.0,0.0,2009.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,165.666666667,0.0243902439024
1292,2009-06-12,CULEX RESTUANS,T028,41.986921,-87.689778,9.0,0.0,2009.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,269.0,0.0243902439024
1293,2009-06-19,CULEX RESTUANS,T028,41.986921,-87.689778,3.0,0.0,2009.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,317.0,0.0243902439024
1294,2009-06-26,CULEX RESTUANS,T028,41.986921,-87.689778,17.0,0.0,2009.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,197.333333333,0.0243902439024
1295,2009-07-06,CULEX RESTUANS,T028,41.986921,-87.689778,7.0,0.0,2009.0,T028,0.0,0.020059,1.0,3,6.0,9.0,0.0796460176991,166.0,0.0243902439024
